Job Title,Company,Salary,Experience,Day Posted,Skills List,Location List
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Product Pricing,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,PLM,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Bill Of Materials,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Target Costing,Chennai
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Product Costing,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Switch gears,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Project Management,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Costing,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Switchgear,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Management Accounting,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Project,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Cost Engineering,Bengaluru
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Administration,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Cloud,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Banking,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Vendor payments,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Cost management,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Manager Technology,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Business management,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Event Operations,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Operations,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Assistance,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Events,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Operations management,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,FINACE,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,FINACE,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,MNRE,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,MNRE,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Investor Relations,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Investor Relations,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Funding,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Funding,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Companies Act,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Companies Act,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Finance Control,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Finance Control,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Management,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Management,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,SEBI,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,SEBI,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Payables,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Accounts Payable,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Accounting,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Travel Operations,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Corporate Travel Management,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Domestic Ticketing,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Visa Processing,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Hotel Booking,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Processing,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Corporate,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Travel,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Financial Reporting,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Business Planning,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Budgeting,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Budgeting,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Cost Analysis,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Tally ERP,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,capex,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Audit Management,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Spoken English,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Computer,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Sales management,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Sales,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,English,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Strategic Financial Planning,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Strategic Financial Planning,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Tender Analysis,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Tender Analysis,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Gem Portal,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Gem Portal,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,E-tendering,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,E-tendering,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Bid Evaluation,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Bid Evaluation,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Tender Preparation,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Tender Preparation,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Evaluation,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Evaluation,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Gems,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-09,Gems,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,E-commerce,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,Logistics Operations,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,Order Handling,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,Product Operations,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,Inbound Logistics,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,D2C,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,import,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-09,Inventory Management,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,MIS (Management Information Systems),Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,MIS (Management Information Systems),Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,compliance,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,compliance,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,taxation,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,taxation,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,Ind As,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,Ind As,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,Financial Reporting,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,Financial Reporting,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,treasury,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,treasury,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,Budgeting,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,Budgeting,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,cash flow,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-09,cash flow,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Internal Audit,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Inventory Audit,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Risk Management,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Auditing,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Inventory,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Risk,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-09,Inventory analysis,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,Vendor Management,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,Procurement Strategy,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,Regulatory & Compliance,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,CVC Guidelines,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,SLA Monitoring,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,Contract Negotiation,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,Administrative Management,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-09,cost optimization,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Purchase Management,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Purchase Vendor Development,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Purchase Process,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Purchase,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Process,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Vendor,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-09,Development,Mumbai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Counsellor,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Counsellor,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Costing,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Costing,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Client servicing,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Client servicing,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Shop floor,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Shop floor,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Cost reduction projects,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Cost reduction projects,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Cost reduction,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Cost reduction,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Cost management,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,Cost management,Chennai
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,microsoft,Hyderabad
Cost and Management Accountant,CII Tcm,30.0,10.5,2022-09,microsoft,Chennai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Cost Analysis,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Cost Management,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Cost Control Management,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Cost Reduction,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Cost Allocation,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Control,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Cost control,Mumbai
Cost and Management Accountant,Rafaga Infoknowledge,37.5,6.5,2022-09,Leadership,Mumbai
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,Supply chain,Kolkata
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,Costing,Kolkata
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,management,Kolkata
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,Financial analysis,Kolkata
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,Cash flow,Kolkata
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,Financial Analyst,Kolkata
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,Budgeting,Kolkata
Cost and Management Accountant,M N Dastur  Company (P) Ltd,30.0,8.0,2022-09,Cost,Kolkata
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022-09,Procurement,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022-09,Cost & Financial Management,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022-09,Financial Analysis,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022-09,Financial management,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022-09,Management Accounting,Hyderabad
Cost and Management Accountant,Fusion Plus Solutions,37.0,4.5,2022-09,Cost,Hyderabad
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Business process,Bengaluru
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Interpersonal skills,Bengaluru
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Costing,Bengaluru
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Financial Reporting,Bengaluru
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Data modeling,Bengaluru
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Cost management,Bengaluru
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Application development,Bengaluru
Cost and Management Accountant,Elfonze Technologies,37.0,5.5,2022-09,Oracle,Bengaluru
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Cost Analysis,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Material Management,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Costing,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Zero Based Costing,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Product Pricing,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,PLM,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Bill Of Materials,Chennai
Cost and Management Accountant,Rane Madras Limited,5.0,3.0,2022-09,Target Costing,Chennai
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Product Costing,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Switch gears,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Project Management,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Costing,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Switchgear,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Management Accounting,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Project,Bengaluru
Cost and Management Accountant,Actalent Services,10.0,1.5,2022-09,Cost Engineering,Bengaluru
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Administration,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Cloud,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Banking,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Vendor payments,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Cost management,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Manager Technology,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Business management,Mumbai
Cost and Management Accountant,Purview Services,37.0,6.5,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Event Operations,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Operations,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Assistance,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Events,Mumbai
Cost and Management Accountant,7 Sigma Experiences,5.25,5.0,2022-09,Operations management,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,FINACE,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,FINACE,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,MNRE,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,MNRE,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Investor Relations,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Investor Relations,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Funding,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Funding,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Companies Act,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Companies Act,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Finance Control,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,Finance Control,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Management,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,IPO Management,Mumbai
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,SEBI,Kolkata
Cost and Management Accountant,Swinds Communication,30.0,7.5,2022-09,SEBI,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Payables,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Accounts Payable,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,Laxmi Dental Export,8.5,10.5,2022-09,Accounting,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Travel Operations,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Corporate Travel Management,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Domestic Ticketing,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Visa Processing,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Hotel Booking,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Processing,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Corporate,Mumbai
Cost and Management Accountant,Shemaroo Entertainment,37.0,4.5,2022-09,Travel,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Financial Reporting,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Business Planning,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Budgeting,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Budgeting,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Cost Analysis,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Tally ERP,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,capex,Mumbai
Cost and Management Accountant,Arrow Greentech,10.0,3.5,2022-09,Audit Management,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Spoken English,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Computer,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Sales management,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Sales,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,Management Accounting,Mumbai
Cost and Management Accountant,Bluefin Holidays,3.625,3.5,2022-09,English,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Strategic Financial Planning,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Strategic Financial Planning,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Tender Analysis,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Tender Analysis,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Gem Portal,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Gem Portal,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,E-tendering,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,E-tendering,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Bid Evaluation,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Bid Evaluation,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Tender Preparation,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Tender Preparation,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Evaluation,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Evaluation,Mumbai
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Gems,Kolkata
Cost and Management Accountant,Swinds Communication,10.0,3.5,2022-10,Gems,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,E-commerce,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,Logistics Operations,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,Order Handling,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,Product Operations,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,Inbound Logistics,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,D2C,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,import,Mumbai
Cost and Management Accountant,Jobs Territory,10.0,3.5,2022-10,Inventory Management,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,MIS (Management Information Systems),Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,MIS (Management Information Systems),Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,compliance,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,compliance,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,taxation,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,taxation,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,Ind As,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,Ind As,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,Financial Reporting,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,Financial Reporting,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,treasury,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,treasury,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,Budgeting,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,Budgeting,Mumbai
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,cash flow,Kolkata
Cost and Management Accountant,Social Hr,5.0,14.5,2022-10,cash flow,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Internal Audit,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Inventory Audit,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Risk Management,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Auditing,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Inventory,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Management Accounting,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Risk,Mumbai
Cost and Management Accountant,Jewelex India,5.5,5.5,2022-10,Inventory analysis,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,Vendor Management,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,Procurement Strategy,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,Regulatory & Compliance,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,CVC Guidelines,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,SLA Monitoring,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,Contract Negotiation,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,Administrative Management,Mumbai
Cost and Management Accountant,BOBCARD,5.0,15.0,2022-10,cost optimization,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-10,Purchase Management,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-10,Purchase Vendor Development,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-10,Purchase Process,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-10,Purchase,Mumbai
Cost and Management Accountant,Asian Plastowares,6.25,11.0,2022-10,Process,Mumbai
